filepath,label
WATER/WATER0215.png,WATER
JUICE/JUICE0046.png,JUICE
CAKE/CAKE0113.png,CAKE
TEA/TEA0096.png,TEA
PASTA/PASTA0138.png,PASTA
VINEGAR/VINEGAR0019.png,VINEGAR
CORN/CORN0065.png,CORN
COFFEE/COFFEE0201.png,COFFEE
TOMATO_SAUCE/TOMATO_SAUCE0002.png,TOMATO_SAUCE
VINEGAR/VINEGAR0081.png,VINEGAR
CHOCOLATE/CHOCOLATE0026.png,CHOCOLATE
CHIPS/CHIPS0136.png,CHIPS
TEA/TEA0027.png,TEA
CHOCOLATE/CHOCOLATE0268.png,CHOCOLATE
FLOUR/FLOUR0017.png,FLOUR
RICE/RICE0139.png,RICE
FISH/FISH0085.png,FISH
CORN/CORN0032.png,CORN
JAM/JAM0047.png,JAM
CAKE/CAKE0136.png,CAKE
SUGAR/SUGAR0112.png,SUGAR
TOMATO_SAUCE/TOMATO_SAUCE0007.png,TOMATO_SAUCE
PASTA/PASTA0122.png,PASTA
JAM/JAM0165.png,JAM
CAKE/CAKE0139.png,CAKE
CHOCOLATE/CHOCOLATE0216.png,CHOCOLATE
JUICE/JUICE0054.png,JUICE
SODA/SODA0012.png,SODA
SUGAR/SUGAR0040.png,SUGAR
SUGAR/SUGAR0020.png,SUGAR
BEANS/BEANS0112.png,BEANS
NUTS/NUTS0067.png,NUTS
CHIPS/CHIPS0032.png,CHIPS
CEREAL/CEREAL0255.png,CEREAL
TOMATO_SAUCE/TOMATO_SAUCE0031.png,TOMATO_SAUCE
JUICE/JUICE0073.png,JUICE
BEANS/BEANS0106.png,BEANS
HONEY/HONEY0137.png,HONEY
TOMATO_SAUCE/TOMATO_SAUCE0077.png,TOMATO_SAUCE
FISH/FISH0038.png,FISH
FISH/FISH0001.png,FISH
COFFEE/COFFEE0269.png,COFFEE
TEA/TEA0237.png,TEA
JAM/JAM0221.png,JAM
CORN/CORN0003.png,CORN
TOMATO_SAUCE/TOMATO_SAUCE0092.png,TOMATO_SAUCE
TOMATO_SAUCE/TOMATO_SAUCE0073.png,TOMATO_SAUCE
WATER/WATER0151.png,WATER
CANDY/CANDY0045.png,CANDY
HONEY/HONEY0152.png,HONEY
WATER/WATER0087.png,WATER
CANDY/CANDY0132.png,CANDY
COFFEE/COFFEE0165.png,COFFEE
COFFEE/COFFEE0149.png,COFFEE
WATER/WATER0234.png,WATER
COFFEE/COFFEE0109.png,COFFEE
CORN/CORN0000.png,CORN
NUTS/NUTS0015.png,NUTS
CAKE/CAKE0106.png,CAKE
CHOCOLATE/CHOCOLATE0176.png,CHOCOLATE
CAKE/CAKE0014.png,CAKE
CHOCOLATE/CHOCOLATE0237.png,CHOCOLATE
CHOCOLATE/CHOCOLATE0171.png,CHOCOLATE
PASTA/PASTA0072.png,PASTA
JAM/JAM0146.png,JAM
CORN/CORN0009.png,CORN
JUICE/JUICE0112.png,JUICE
NUTS/NUTS0070.png,NUTS
TEA/TEA0050.png,TEA
JUICE/JUICE0008.png,JUICE
CHOCOLATE/CHOCOLATE0072.png,CHOCOLATE
TEA/TEA0019.png,TEA
JUICE/JUICE0001.png,JUICE
SUGAR/SUGAR0043.png,SUGAR
BEANS/BEANS0134.png,BEANS
OIL/OIL0032.png,OIL
JAM/JAM0212.png,JAM
PASTA/PASTA0145.png,PASTA
FISH/FISH0012.png,FISH
SPICES/SPICES0020.png,SPICES
SUGAR/SUGAR0061.png,SUGAR
JAM/JAM0045.png,JAM
MILK/MILK0069.png,MILK
MILK/MILK0055.png,MILK
COFFEE/COFFEE0066.png,COFFEE
CHIPS/CHIPS0030.png,CHIPS
CEREAL/CEREAL0075.png,CEREAL
SPICES/SPICES0012.png,SPICES
WATER/WATER0027.png,WATER
CEREAL/CEREAL0221.png,CEREAL
CHOCOLATE/CHOCOLATE0263.png,CHOCOLATE
CAKE/CAKE0088.png,CAKE
CANDY/CANDY0176.png,CANDY
JAM/JAM0203.png,JAM
CAKE/CAKE0101.png,CAKE
OIL/OIL0130.png,OIL
CAKE/CAKE0018.png,CAKE
CHOCOLATE/CHOCOLATE0001.png,CHOCOLATE
RICE/RICE0140.png,RICE
TOMATO_SAUCE/TOMATO_SAUCE0139.png,TOMATO_SAUCE
WATER/WATER0021.png,WATER
CHOCOLATE/CHOCOLATE0212.png,CHOCOLATE
TEA/TEA0110.png,TEA
MILK/MILK0011.png,MILK
SPICES/SPICES0084.png,SPICES
MILK/MILK0033.png,MILK
WATER/WATER0232.png,WATER
FISH/FISH0016.png,FISH
BEANS/BEANS0034.png,BEANS
COFFEE/COFFEE0014.png,COFFEE
VINEGAR/VINEGAR0049.png,VINEGAR
CANDY/CANDY0011.png,CANDY
WATER/WATER0119.png,WATER
SUGAR/SUGAR0050.png,SUGAR
CHOCOLATE/CHOCOLATE0145.png,CHOCOLATE
OIL/OIL0093.png,OIL
VINEGAR/VINEGAR0029.png,VINEGAR
CORN/CORN0025.png,CORN
MILK/MILK0008.png,MILK
COFFEE/COFFEE0126.png,COFFEE
OIL/OIL0036.png,OIL
RICE/RICE0116.png,RICE
JAM/JAM0124.png,JAM
SODA/SODA0103.png,SODA
COFFEE/COFFEE0092.png,COFFEE
FISH/FISH0010.png,FISH
CAKE/CAKE0085.png,CAKE
TEA/TEA0010.png,TEA
WATER/WATER0120.png,WATER
CAKE/CAKE0077.png,CAKE
JUICE/JUICE0261.png,JUICE
SODA/SODA0079.png,SODA
JUICE/JUICE0015.png,JUICE
NUTS/NUTS0028.png,NUTS
CANDY/CANDY0024.png,CANDY
SUGAR/SUGAR0036.png,SUGAR
OIL/OIL0084.png,OIL
SPICES/SPICES0054.png,SPICES
OIL/OIL0045.png,OIL
JUICE/JUICE0199.png,JUICE
CHOCOLATE/CHOCOLATE0224.png,CHOCOLATE
JUICE/JUICE0052.png,JUICE
BEANS/BEANS0038.png,BEANS
COFFEE/COFFEE0194.png,COFFEE
SPICES/SPICES0014.png,SPICES
CAKE/CAKE0142.png,CAKE
CHIPS/CHIPS0017.png,CHIPS
CEREAL/CEREAL0177.png,CEREAL
FISH/FISH0084.png,FISH
JAM/JAM0086.png,JAM
FISH/FISH0075.png,FISH
CHOCOLATE/CHOCOLATE0248.png,CHOCOLATE
TEA/TEA0218.png,TEA
SUGAR/SUGAR0008.png,SUGAR
FISH/FISH0044.png,FISH
CEREAL/CEREAL0142.png,CEREAL
NUTS/NUTS0036.png,NUTS
CHOCOLATE/CHOCOLATE0200.png,CHOCOLATE
CANDY/CANDY0363.png,CANDY
COFFEE/COFFEE0040.png,COFFEE
RICE/RICE0083.png,RICE
HONEY/HONEY0083.png,HONEY
COFFEE/COFFEE0202.png,COFFEE
SUGAR/SUGAR0030.png,SUGAR
SODA/SODA0139.png,SODA
CANDY/CANDY0016.png,CANDY
SUGAR/SUGAR0094.png,SUGAR
NUTS/NUTS0063.png,NUTS
COFFEE/COFFEE0172.png,COFFEE
VINEGAR/VINEGAR0042.png,VINEGAR
RICE/RICE0127.png,RICE
SODA/SODA0074.png,SODA
MILK/MILK0133.png,MILK
MILK/MILK0154.png,MILK
CEREAL/CEREAL0251.png,CEREAL
SUGAR/SUGAR0064.png,SUGAR
JAM/JAM0135.png,JAM
JUICE/JUICE0274.png,JUICE
OIL/OIL0136.png,OIL
CANDY/CANDY0266.png,CANDY
PASTA/PASTA0096.png,PASTA
TEA/TEA0168.png,TEA
CEREAL/CEREAL0043.png,CEREAL
SPICES/SPICES0085.png,SPICES
CANDY/CANDY0253.png,CANDY
TEA/TEA0119.png,TEA
HONEY/HONEY0003.png,HONEY
WATER/WATER0205.png,WATER
JUICE/JUICE0229.png,JUICE
WATER/WATER0002.png,WATER
VINEGAR/VINEGAR0070.png,VINEGAR
WATER/WATER0107.png,WATER
SUGAR/SUGAR0000.png,SUGAR
CANDY/CANDY0005.png,CANDY
CANDY/CANDY0360.png,CANDY
VINEGAR/VINEGAR0076.png,VINEGAR
FLOUR/FLOUR0041.png,FLOUR
CHOCOLATE/CHOCOLATE0157.png,CHOCOLATE
BEANS/BEANS0047.png,BEANS
COFFEE/COFFEE0002.png,COFFEE
OIL/OIL0118.png,OIL
COFFEE/COFFEE0119.png,COFFEE
RICE/RICE0149.png,RICE
JAM/JAM0136.png,JAM
CAKE/CAKE0118.png,CAKE
CEREAL/CEREAL0146.png,CEREAL
SUGAR/SUGAR0112.png,SUGAR
NUTS/NUTS0110.png,NUTS
WATER/WATER0054.png,WATER
JAM/JAM0234.png,JAM
JUICE/JUICE0142.png,JUICE
SUGAR/SUGAR0005.png,SUGAR
JUICE/JUICE0040.png,JUICE
CORN/CORN0038.png,CORN
SPICES/SPICES0119.png,SPICES
FLOUR/FLOUR0072.png,FLOUR
TOMATO_SAUCE/TOMATO_SAUCE0014.png,TOMATO_SAUCE
FLOUR/FLOUR0080.png,FLOUR
CAKE/CAKE0063.png,CAKE
CHIPS/CHIPS0175.png,CHIPS
SPICES/SPICES0049.png,SPICES
SPICES/SPICES0096.png,SPICES
CEREAL/CEREAL0241.png,CEREAL
SUGAR/SUGAR0089.png,SUGAR
SPICES/SPICES0073.png,SPICES
SUGAR/SUGAR0034.png,SUGAR
NUTS/NUTS0137.png,NUTS
SODA/SODA0084.png,SODA
COFFEE/COFFEE0209.png,COFFEE
HONEY/HONEY0050.png,HONEY
VINEGAR/VINEGAR0138.png,VINEGAR
TOMATO_SAUCE/TOMATO_SAUCE0000.png,TOMATO_SAUCE
NUTS/NUTS0029.png,NUTS
CORN/CORN0001.png,CORN
JAM/JAM0110.png,JAM
JAM/JAM0130.png,JAM
VINEGAR/VINEGAR0064.png,VINEGAR
PASTA/PASTA0028.png,PASTA
CEREAL/CEREAL0081.png,CEREAL
RICE/RICE0079.png,RICE
FISH/FISH0084.png,FISH
VINEGAR/VINEGAR0013.png,VINEGAR
TOMATO_SAUCE/TOMATO_SAUCE0104.png,TOMATO_SAUCE
JAM/JAM0139.png,JAM
SPICES/SPICES0137.png,SPICES
CORN/CORN0089.png,CORN
JAM/JAM0111.png,JAM
COFFEE/COFFEE0083.png,COFFEE
CHOCOLATE/CHOCOLATE0234.png,CHOCOLATE
CHIPS/CHIPS0168.png,CHIPS
CANDY/CANDY0225.png,CANDY
JUICE/JUICE0029.png,JUICE
CHOCOLATE/CHOCOLATE0112.png,CHOCOLATE
CHOCOLATE/CHOCOLATE0034.png,CHOCOLATE
CAKE/CAKE0127.png,CAKE
CANDY/CANDY0333.png,CANDY
CANDY/CANDY0174.png,CANDY
SODA/SODA0039.png,SODA
VINEGAR/VINEGAR0036.png,VINEGAR
FISH/FISH0093.png,FISH
CANDY/CANDY0294.png,CANDY
PASTA/PASTA0009.png,PASTA
FLOUR/FLOUR0074.png,FLOUR
NUTS/NUTS0051.png,NUTS
WATER/WATER0139.png,WATER
SODA/SODA0085.png,SODA
CAKE/CAKE0144.png,CAKE
SODA/SODA0125.png,SODA
PASTA/PASTA0114.png,PASTA
SUGAR/SUGAR0116.png,SUGAR
CANDY/CANDY0349.png,CANDY
NUTS/NUTS0119.png,NUTS
BEANS/BEANS0098.png,BEANS
WATER/WATER0163.png,WATER
SUGAR/SUGAR0078.png,SUGAR
PASTA/PASTA0139.png,PASTA
RICE/RICE0096.png,RICE
NUTS/NUTS0120.png,NUTS
SPICES/SPICES0035.png,SPICES
MILK/MILK0100.png,MILK
SUGAR/SUGAR0096.png,SUGAR
PASTA/PASTA0015.png,PASTA
HONEY/HONEY0117.png,HONEY
WATER/WATER0058.png,WATER
BEANS/BEANS0096.png,BEANS
FLOUR/FLOUR0063.png,FLOUR
SPICES/SPICES0077.png,SPICES
CEREAL/CEREAL0188.png,CEREAL
RICE/RICE0129.png,RICE
PASTA/PASTA0123.png,PASTA
JUICE/JUICE0048.png,JUICE
TOMATO_SAUCE/TOMATO_SAUCE0082.png,TOMATO_SAUCE
CANDY/CANDY0102.png,CANDY
CEREAL/CEREAL0104.png,CEREAL
BEANS/BEANS0120.png,BEANS
COFFEE/COFFEE0132.png,COFFEE
JAM/JAM0211.png,JAM
SUGAR/SUGAR0024.png,SUGAR
TEA/TEA0055.png,TEA
PASTA/PASTA0121.png,PASTA
JUICE/JUICE0223.png,JUICE
BEANS/BEANS0068.png,BEANS
JUICE/JUICE0039.png,JUICE
TEA/TEA0117.png,TEA
WATER/WATER0141.png,WATER
CHIPS/CHIPS0117.png,CHIPS
VINEGAR/VINEGAR0081.png,VINEGAR
TEA/TEA0142.png,TEA
COFFEE/COFFEE0012.png,COFFEE
FISH/FISH0049.png,FISH
VINEGAR/VINEGAR0148.png,VINEGAR
JUICE/JUICE0168.png,JUICE
SODA/SODA0036.png,SODA
COFFEE/COFFEE0010.png,COFFEE
SODA/SODA0053.png,SODA
CANDY/CANDY0261.png,CANDY
WATER/WATER0062.png,WATER
HONEY/HONEY0034.png,HONEY
CANDY/CANDY0254.png,CANDY
FISH/FISH0042.png,FISH
CHOCOLATE/CHOCOLATE0276.png,CHOCOLATE
CEREAL/CEREAL0202.png,CEREAL
CANDY/CANDY0117.png,CANDY
COFFEE/COFFEE0006.png,COFFEE
JAM/JAM0011.png,JAM
TOMATO_SAUCE/TOMATO_SAUCE0130.png,TOMATO_SAUCE
CEREAL/CEREAL0095.png,CEREAL
NUTS/NUTS0027.png,NUTS
CANDY/CANDY0181.png,CANDY
WATER/WATER0094.png,WATER
CHOCOLATE/CHOCOLATE0190.png,CHOCOLATE
TOMATO_SAUCE/TOMATO_SAUCE0081.png,TOMATO_SAUCE
TEA/TEA0105.png,TEA
CHOCOLATE/CHOCOLATE0261.png,CHOCOLATE
CANDY/CANDY0326.png,CANDY
HONEY/HONEY0162.png,HONEY
COFFEE/COFFEE0053.png,COFFEE
WATER/WATER0192.png,WATER
SPICES/SPICES0055.png,SPICES
BEANS/BEANS0085.png,BEANS
WATER/WATER0185.png,WATER
CEREAL/CEREAL0176.png,CEREAL
CORN/CORN0075.png,CORN
JAM/JAM0191.png,JAM
BEANS/BEANS0102.png,BEANS
FLOUR/FLOUR0075.png,FLOUR
BEANS/BEANS0102.png,BEANS
WATER/WATER0242.png,WATER
JAM/JAM0160.png,JAM
CANDY/CANDY0101.png,CANDY
CHOCOLATE/CHOCOLATE0206.png,CHOCOLATE
COFFEE/COFFEE0065.png,COFFEE
CANDY/CANDY0280.png,CANDY
CHIPS/CHIPS0149.png,CHIPS
TOMATO_SAUCE/TOMATO_SAUCE0045.png,TOMATO_SAUCE
HONEY/HONEY0159.png,HONEY
CANDY/CANDY0040.png,CANDY
JAM/JAM0239.png,JAM
CORN/CORN0092.png,CORN
BEANS/BEANS0104.png,BEANS
JAM/JAM0079.png,JAM
FLOUR/FLOUR0051.png,FLOUR
MILK/MILK0126.png,MILK
MILK/MILK0117.png,MILK
CANDY/CANDY0241.png,CANDY
PASTA/PASTA0098.png,PASTA
CANDY/CANDY0325.png,CANDY
CANDY/CANDY0086.png,CANDY
JUICE/JUICE0097.png,JUICE
PASTA/PASTA0133.png,PASTA
SODA/SODA0117.png,SODA
CANDY/CANDY0124.png,CANDY
FLOUR/FLOUR0040.png,FLOUR
JUICE/JUICE0144.png,JUICE
PASTA/PASTA0014.png,PASTA
FLOUR/FLOUR0080.png,FLOUR
COFFEE/COFFEE0272.png,COFFEE
CAKE/CAKE0052.png,CAKE
TOMATO_SAUCE/TOMATO_SAUCE0147.png,TOMATO_SAUCE
TOMATO_SAUCE/TOMATO_SAUCE0006.png,TOMATO_SAUCE
CAKE/CAKE0155.png,CAKE
SUGAR/SUGAR0089.png,SUGAR
NUTS/NUTS0162.png,NUTS
SODA/SODA0067.png,SODA
WATER/WATER0155.png,WATER
SUGAR/SUGAR0106.png,SUGAR
JUICE/JUICE0285.png,JUICE
COFFEE/COFFEE0244.png,COFFEE
MILK/MILK0141.png,MILK
COFFEE/COFFEE0241.png,COFFEE
VINEGAR/VINEGAR0113.png,VINEGAR
PASTA/PASTA0049.png,PASTA
JUICE/JUICE0239.png,JUICE
MILK/MILK0006.png,MILK
JAM/JAM0084.png,JAM
CEREAL/CEREAL0190.png,CEREAL
BEANS/BEANS0059.png,BEANS
TEA/TEA0128.png,TEA
CANDY/CANDY0148.png,CANDY
MILK/MILK0117.png,MILK
VINEGAR/VINEGAR0092.png,VINEGAR
SPICES/SPICES0136.png,SPICES
CHOCOLATE/CHOCOLATE0045.png,CHOCOLATE
CHIPS/CHIPS0162.png,CHIPS
CHOCOLATE/CHOCOLATE0048.png,CHOCOLATE
TEA/TEA0026.png,TEA
TEA/TEA0006.png,TEA
CEREAL/CEREAL0168.png,CEREAL
OIL/OIL0051.png,OIL
COFFEE/COFFEE0061.png,COFFEE
TOMATO_SAUCE/TOMATO_SAUCE0141.png,TOMATO_SAUCE
CANDY/CANDY0003.png,CANDY
CHIPS/CHIPS0007.png,CHIPS
CANDY/CANDY0177.png,CANDY
OIL/OIL0000.png,OIL
RICE/RICE0058.png,RICE
FLOUR/FLOUR0084.png,FLOUR
PASTA/PASTA0130.png,PASTA
JUICE/JUICE0161.png,JUICE
JUICE/JUICE0157.png,JUICE
SPICES/SPICES0086.png,SPICES
CHOCOLATE/CHOCOLATE0084.png,CHOCOLATE
NUTS/NUTS0007.png,NUTS
SODA/SODA0068.png,SODA
CORN/CORN0084.png,CORN
JUICE/JUICE0078.png,JUICE
CAKE/CAKE0090.png,CAKE
OIL/OIL0023.png,OIL
CHOCOLATE/CHOCOLATE0067.png,CHOCOLATE
VINEGAR/VINEGAR0017.png,VINEGAR
CAKE/CAKE0147.png,CAKE
COFFEE/COFFEE0138.png,COFFEE
CHOCOLATE/CHOCOLATE0024.png,CHOCOLATE
CANDY/CANDY0062.png,CANDY
JUICE/JUICE0121.png,JUICE
TEA/TEA0052.png,TEA
SODA/SODA0040.png,SODA
COFFEE/COFFEE0159.png,COFFEE
CHIPS/CHIPS0080.png,CHIPS
SODA/SODA0052.png,SODA
SODA/SODA0013.png,SODA
CORN/CORN0079.png,CORN
TOMATO_SAUCE/TOMATO_SAUCE0019.png,TOMATO_SAUCE
SUGAR/SUGAR0089.png,SUGAR
COFFEE/COFFEE0018.png,COFFEE
CEREAL/CEREAL0164.png,CEREAL
JUICE/JUICE0012.png,JUICE
TEA/TEA0193.png,TEA
CANDY/CANDY0238.png,CANDY
FISH/FISH0021.png,FISH
OIL/OIL0047.png,OIL
CANDY/CANDY0187.png,CANDY
OIL/OIL0047.png,OIL
HONEY/HONEY0164.png,HONEY
TEA/TEA0231.png,TEA
JUICE/JUICE0279.png,JUICE
NUTS/NUTS0037.png,NUTS
OIL/OIL0068.png,OIL
TOMATO_SAUCE/TOMATO_SAUCE0024.png,TOMATO_SAUCE
COFFEE/COFFEE0256.png,COFFEE
CANDY/CANDY0129.png,CANDY
CHIPS/CHIPS0179.png,CHIPS
PASTA/PASTA0075.png,PASTA
WATER/WATER0050.png,WATER
OIL/OIL0023.png,OIL
HONEY/HONEY0068.png,HONEY
RICE/RICE0090.png,RICE
WATER/WATER0118.png,WATER
JUICE/JUICE0043.png,JUICE
PASTA/PASTA0165.png,PASTA
FISH/FISH0007.png,FISH
CORN/CORN0070.png,CORN
CORN/CORN0025.png,CORN
JUICE/JUICE0189.png,JUICE
CANDY/CANDY0222.png,CANDY
NUTS/NUTS0093.png,NUTS
JUICE/JUICE0272.png,JUICE
WATER/WATER0186.png,WATER
PASTA/PASTA0128.png,PASTA
SUGAR/SUGAR0098.png,SUGAR
FLOUR/FLOUR0082.png,FLOUR
FISH/FISH0102.png,FISH
NUTS/NUTS0041.png,NUTS
SODA/SODA0011.png,SODA
TEA/TEA0185.png,TEA
WATER/WATER0248.png,WATER
CHIPS/CHIPS0131.png,CHIPS
JAM/JAM0016.png,JAM
HONEY/HONEY0013.png,HONEY
CANDY/CANDY0198.png,CANDY
NUTS/NUTS0025.png,NUTS
CORN/CORN0021.png,CORN
BEANS/BEANS0084.png,BEANS
COFFEE/COFFEE0145.png,COFFEE
CHOCOLATE/CHOCOLATE0042.png,CHOCOLATE
JAM/JAM0025.png,JAM
CEREAL/CEREAL0262.png,CEREAL
CHOCOLATE/CHOCOLATE0251.png,CHOCOLATE
FLOUR/FLOUR0093.png,FLOUR
TEA/TEA0229.png,TEA
FISH/FISH0013.png,FISH
CEREAL/CEREAL0046.png,CEREAL
OIL/OIL0086.png,OIL
OIL/OIL0047.png,OIL
PASTA/PASTA0082.png,PASTA
CHOCOLATE/CHOCOLATE0054.png,CHOCOLATE
FISH/FISH0094.png,FISH
COFFEE/COFFEE0011.png,COFFEE
CAKE/CAKE0133.png,CAKE
CEREAL/CEREAL0076.png,CEREAL
COFFEE/COFFEE0213.png,COFFEE
RICE/RICE0060.png,RICE
FISH/FISH0055.png,FISH
BEANS/BEANS0121.png,BEANS
TOMATO_SAUCE/TOMATO_SAUCE0061.png,TOMATO_SAUCE
CAKE/CAKE0107.png,CAKE
SODA/SODA0121.png,SODA
JUICE/JUICE0050.png,JUICE
COFFEE/COFFEE0008.png,COFFEE
CHOCOLATE/CHOCOLATE0160.png,CHOCOLATE
BEANS/BEANS0010.png,BEANS
TOMATO_SAUCE/TOMATO_SAUCE0138.png,TOMATO_SAUCE
CHOCOLATE/CHOCOLATE0015.png,CHOCOLATE
BEANS/BEANS0001.png,BEANS
VINEGAR/VINEGAR0060.png,VINEGAR
PASTA/PASTA0150.png,PASTA
CORN/CORN0002.png,CORN
SPICES/SPICES0090.png,SPICES
HONEY/HONEY0182.png,HONEY
WATER/WATER0244.png,WATER
SPICES/SPICES0079.png,SPICES
CEREAL/CEREAL0269.png,CEREAL
CEREAL/CEREAL0053.png,CEREAL
CHIPS/CHIPS0109.png,CHIPS
FLOUR/FLOUR0077.png,FLOUR
CEREAL/CEREAL0074.png,CEREAL
VINEGAR/VINEGAR0025.png,VINEGAR
SPICES/SPICES0149.png,SPICES
JUICE/JUICE0061.png,JUICE
CANDY/CANDY0158.png,CANDY
HONEY/HONEY0138.png,HONEY
COFFEE/COFFEE0115.png,COFFEE
FISH/FISH0070.png,FISH
OIL/OIL0074.png,OIL
CEREAL/CEREAL0181.png,CEREAL
CORN/CORN0039.png,CORN
JAM/JAM0071.png,JAM
SPICES/SPICES0015.png,SPICES
BEANS/BEANS0074.png,BEANS
OIL/OIL0046.png,OIL
SODA/SODA0111.png,SODA
CANDY/CANDY0300.png,CANDY
WATER/WATER0028.png,WATER
CANDY/CANDY0196.png,CANDY
PASTA/PASTA0000.png,PASTA
VINEGAR/VINEGAR0081.png,VINEGAR
TEA/TEA0131.png,TEA
JAM/JAM0201.png,JAM
SUGAR/SUGAR0041.png,SUGAR
CEREAL/CEREAL0031.png,CEREAL
CAKE/CAKE0061.png,CAKE
PASTA/PASTA0092.png,PASTA
BEANS/BEANS0078.png,BEANS
CANDY/CANDY0213.png,CANDY
FLOUR/FLOUR0088.png,FLOUR
TEA/TEA0071.png,TEA
SPICES/SPICES0061.png,SPICES
CHIPS/CHIPS0101.png,CHIPS
SODA/SODA0045.png,SODA
CHOCOLATE/CHOCOLATE0161.png,CHOCOLATE
CANDY/CANDY0342.png,CANDY
NUTS/NUTS0137.png,NUTS
CHOCOLATE/CHOCOLATE0306.png,CHOCOLATE
JAM/JAM0000.png,JAM
SODA/SODA0020.png,SODA
TEA/TEA0174.png,TEA
CANDY/CANDY0191.png,CANDY
CORN/CORN0037.png,CORN
TEA/TEA0163.png,TEA
JAM/JAM0207.png,JAM
JUICE/JUICE0076.png,JUICE
SODA/SODA0043.png,SODA
CHOCOLATE/CHOCOLATE0274.png,CHOCOLATE
PASTA/PASTA0066.png,PASTA
FLOUR/FLOUR0056.png,FLOUR
JUICE/JUICE0093.png,JUICE
WATER/WATER0153.png,WATER
CHOCOLATE/CHOCOLATE0021.png,CHOCOLATE
CEREAL/CEREAL0033.png,CEREAL
TOMATO_SAUCE/TOMATO_SAUCE0126.png,TOMATO_SAUCE
OIL/OIL0119.png,OIL
SUGAR/SUGAR0049.png,SUGAR
RICE/RICE0121.png,RICE
CEREAL/CEREAL0161.png,CEREAL
VINEGAR/VINEGAR0006.png,VINEGAR
SODA/SODA0085.png,SODA
CHOCOLATE/CHOCOLATE0288.png,CHOCOLATE
CHIPS/CHIPS0144.png,CHIPS
JUICE/JUICE0190.png,JUICE
COFFEE/COFFEE0279.png,COFFEE
CHOCOLATE/CHOCOLATE0281.png,CHOCOLATE
SUGAR/SUGAR0066.png,SUGAR
OIL/OIL0002.png,OIL
TEA/TEA0211.png,TEA
COFFEE/COFFEE0099.png,COFFEE
PASTA/PASTA0055.png,PASTA
BEANS/BEANS0017.png,BEANS
FLOUR/FLOUR0009.png,FLOUR
RICE/RICE0017.png,RICE
COFFEE/COFFEE0081.png,COFFEE
JAM/JAM0050.png,JAM
TEA/TEA0040.png,TEA
HONEY/HONEY0106.png,HONEY
JAM/JAM0173.png,JAM
CORN/CORN0092.png,CORN
CHIPS/CHIPS0049.png,CHIPS
CEREAL/CEREAL0174.png,CEREAL
VINEGAR/VINEGAR0001.png,VINEGAR
CANDY/CANDY0085.png,CANDY
CEREAL/CEREAL0154.png,CEREAL
CHIPS/CHIPS0133.png,CHIPS
CAKE/CAKE0143.png,CAKE
BEANS/BEANS0001.png,BEANS
TEA/TEA0159.png,TEA
TEA/TEA0003.png,TEA
FLOUR/FLOUR0012.png,FLOUR
JAM/JAM0017.png,JAM
SODA/SODA0142.png,SODA
CANDY/CANDY0219.png,CANDY
CANDY/CANDY0130.png,CANDY
JUICE/JUICE0220.png,JUICE
VINEGAR/VINEGAR0014.png,VINEGAR
MILK/MILK0031.png,MILK
FISH/FISH0011.png,FISH
SUGAR/SUGAR0056.png,SUGAR
MILK/MILK0073.png,MILK
TOMATO_SAUCE/TOMATO_SAUCE0130.png,TOMATO_SAUCE
RICE/RICE0111.png,RICE
CHIPS/CHIPS0102.png,CHIPS
PASTA/PASTA0006.png,PASTA
WATER/WATER0154.png,WATER
JAM/JAM0043.png,JAM
CANDY/CANDY0014.png,CANDY
CANDY/CANDY0137.png,CANDY
NUTS/NUTS0109.png,NUTS
COFFEE/COFFEE0056.png,COFFEE
BEANS/BEANS0106.png,BEANS
CHOCOLATE/CHOCOLATE0114.png,CHOCOLATE
TOMATO_SAUCE/TOMATO_SAUCE0067.png,TOMATO_SAUCE
CEREAL/CEREAL0185.png,CEREAL
WATER/WATER0159.png,WATER
NUTS/NUTS0132.png,NUTS
CORN/CORN0024.png,CORN
VINEGAR/VINEGAR0003.png,VINEGAR
MILK/MILK0157.png,MILK
MILK/MILK0158.png,MILK
HONEY/HONEY0046.png,HONEY
MILK/MILK0067.png,MILK
JUICE/JUICE0260.png,JUICE
CEREAL/CEREAL0272.png,CEREAL
CHOCOLATE/CHOCOLATE0236.png,CHOCOLATE
CHOCOLATE/CHOCOLATE0094.png,CHOCOLATE
HONEY/HONEY0048.png,HONEY
PASTA/PASTA0086.png,PASTA
FISH/FISH0031.png,FISH
SPICES/SPICES0103.png,SPICES
NUTS/NUTS0129.png,NUTS
JUICE/JUICE0107.png,JUICE
PASTA/PASTA0125.png,PASTA
CHOCOLATE/CHOCOLATE0217.png,CHOCOLATE
CEREAL/CEREAL0247.png,CEREAL
CORN/CORN0017.png,CORN
SODA/SODA0086.png,SODA
VINEGAR/VINEGAR0126.png,VINEGAR
CANDY/CANDY0185.png,CANDY
TEA/TEA0066.png,TEA
BEANS/BEANS0101.png,BEANS
VINEGAR/VINEGAR0049.png,VINEGAR
CHOCOLATE/CHOCOLATE0123.png,CHOCOLATE
OIL/OIL0133.png,OIL
CANDY/CANDY0339.png,CANDY
TOMATO_SAUCE/TOMATO_SAUCE0091.png,TOMATO_SAUCE
CORN/CORN0035.png,CORN
JUICE/JUICE0277.png,JUICE
CAKE/CAKE0084.png,CAKE
TEA/TEA0106.png,TEA
BEANS/BEANS0093.png,BEANS
